product_id,type,category,balance,interest_rate,duration_years,repricing_maturity_years
A_01684,Asset,Retail Loan,3888277.0972328484,0.0904281922417558,3.2827327002879145,2.7245780623226423
A_01685,Asset,Corporate Loan,1305530.247989809,0.05034578042158956,1.0701545422500498,0.88402057727356
A_01686,Asset,Corporate Loan,628549.8649251483,0.05925897945571852,2.964646101027344,2.4489897569141856
A_01687,Asset,Retail Loan,2959130.9802903086,0.09449736520564628,1.256174095459154,1.2465014743373213
A_01688,Asset,Retail Loan,2277971.5795247536,0.08562840898908886,1.0885378041179883,0.9609450757543467
A_01689,Asset,Retail Loan,1073843.697552212,0.07664868124129258,3.6160923106350418,3.022806763227078
A_01690,Asset,Mortgage,2847107.8010316337,0.04352427696629479,13.586720549294961,13.004302952542666
A_01691,Asset,Mortgage,619304.1372990842,0.053246418666394915,11.948207298717207,11.816740661364774
A_01692,Asset,Retail Loan,3232025.284537903,0.09827258682363511,2.527920181851784,2.189166184943171
A_01693,Asset,Government Bond (HQLA),4512354.962948708,0.03607083553652855,0.613728147090247,0.6131885820738237
A_01694,Asset,Retail Loan,2212046.9881504322,0.07179724543215457,3.0807229462670387,2.473983705367353
A_01695,Asset,Retail Loan,1445587.5774917044,0.06684409913653608,2.7743988052727486,2.7040702129991185
A_01696,Asset,Mortgage,471742.3639203268,0.059609694292168613,11.500924511399315,11.400225115974857
A_01697,Asset,Retail Loan,1277265.6265387456,0.09728535661593132,4.711165917501262,4.447893169911653
A_01698,Asset,Mortgage,502840.6417517532,0.04694748973866998,10.138758347782336,8.478471868717138
A_01699,Asset,Mortgage,718438.7765687098,0.068157347187581,9.686516369963853,8.109226145630627
A_01700,Asset,Government Bond (HQLA),4971725.529517243,0.02340285480354316,1.1556725938965655,0.99760082627526
A_01701,Asset,Corporate Loan,1581154.9105732036,0.07916689127649074,1.2015889496912895,0.998127456131846
A_01702,Asset,Mortgage,52030.93272391561,0.06747829011862158,10.961826694023769,9.400718082969135
A_01703,Asset,Retail Loan,3275814.9846482137,0.08752122075807925,3.8504056291935727,3.3262244058210237
A_01704,Asset,Retail Loan,4781798.059812119,0.07829266439571281,4.693198033079717,4.5488295041117395
A_01705,Asset,Corporate Loan,2150725.6394589264,0.06279218169475918,0.8919073689982366,0.8093911207509175
A_01706,Asset,Retail Loan,2248359.3756182618,0.0872018422549708,4.125424873580801,3.8243983869622333
A_01707,Asset,Government Bond (HQLA),139258.44863488857,0.03574697696819414,1.158390413765245,1.0521278746028138
A_01708,Asset,Corporate Loan,724440.2972052904,0.06412287177162809,2.7189076795404783,2.6526289741535076
A_01709,Asset,Corporate Loan,3387250.9772442537,0.06977466633800403,2.5106528859461252,2.20839781565998
A_01710,Asset,Corporate Loan,4025075.3471456054,0.06164364370305492,1.4341257409324606,1.1747469244642872
A_01711,Asset,Government Bond (HQLA),500629.7589799366,0.028263889576055953,1.3315974371522563,1.1733022978264867
A_01712,Asset,Mortgage,382113.97651789966,0.06316095357917065,10.937057829514346,10.561288429240927
A_01713,Asset,Retail Loan,4492224.29788696,0.09527419203282732,3.624584367389769,3.2514556741184792
A_01714,Asset,Corporate Loan,4599239.471291922,0.06344482620107006,2.7497738583866793,2.3507336228859215
A_01715,Asset,Corporate Loan,1969433.4262222613,0.058057388129989,1.217167187456985,1.1833452604892825
A_01716,Asset,Retail Loan,3404175.351392991,0.07378023573576253,1.6912802058258092,1.3738414677483897
A_01717,Asset,Retail Loan,3853684.3020303487,0.06886108607609467,4.540061298189034,4.052956159526944
A_01718,Asset,Corporate Loan,4374197.7635106845,0.0653923165510415,2.4069976321895137,2.2484954904182715
A_01719,Asset,Mortgage,97217.82242644747,0.06721729501831236,9.028900310500486,8.55996275921129
A_01720,Asset,Corporate Loan,2671740.4088239106,0.06561561600924544,1.3694252440110946,1.275039854778078
A_01721,Asset,Corporate Loan,3585058.0746412612,0.054640545445545835,2.6530805681509646,2.3620625808894378
A_01722,Asset,Corporate Loan,3452950.7800461543,0.06920752744856828,1.1246686631448233,1.0971118610002821
A_01723,Asset,Corporate Loan,4559527.714897139,0.05318276149843856,2.9829093473336963,2.5253627844401474
A_01724,Asset,Government Bond (HQLA),4793722.048082865,0.020299970007542734,0.28564382323484117,0.2377185039011102
A_01725,Asset,Government Bond (HQLA),940998.1022229,0.03696835452861022,1.054840452771844,0.8481764510685998
A_01726,Asset,Corporate Loan,1421275.9719046403,0.05850383447792238,2.655837291099329,2.489452123239558
A_01727,Asset,Mortgage,1146393.066855218,0.05227748721356192,5.347991998683501,4.587714131504307
A_01728,Asset,Mortgage,4011802.7328539593,0.05819536675969657,9.570239521926254,8.812773277820623
A_01729,Asset,Mortgage,2153761.9499098277,0.047951047544216426,7.75446679790509,7.035150483721453
A_01730,Asset,Corporate Loan,2228597.816375434,0.07155811222070588,0.7278433477242681,0.6133880434818647
A_01731,Asset,Retail Loan,2093153.6853730977,0.08335433069232062,1.9111133664712057,1.6708724037681921
A_01732,Asset,Corporate Loan,2708988.1419399427,0.0546725486859659,1.0088388062045122,0.9847118012538723
A_01733,Asset,Corporate Loan,2089863.3676810688,0.0649392890776218,0.5890303756821037,0.5365088604081177
A_01734,Asset,Corporate Loan,3549804.2881482774,0.057566694026918566,0.9437045874775294,0.90798168183117
A_01735,Asset,Government Bond (HQLA),722867.0994682371,0.024283525054791737,1.0455341535599145,0.8489890326934695
A_01736,Asset,Corporate Loan,761253.7446618531,0.06601176241014334,2.2748326835856156,1.885306017995494
A_01737,Asset,Retail Loan,4050377.392669853,0.08424866568883065,1.7047776246569901,1.4786974874595646
A_01738,Asset,Corporate Loan,1612485.453562504,0.05668850025673261,0.7173489017306354,0.6008598426094689
A_01739,Asset,Corporate Loan,3308504.7279594787,0.05036209805901854,1.1595151873658938,1.0479553009240374
A_01740,Asset,Corporate Loan,4816208.945308958,0.06413517678134426,1.9736770077331172,1.8052835272327106
A_01741,Asset,Government Bond (HQLA),4150471.820728149,0.024745087273142747,0.7136595933912352,0.6084138741153968
A_01742,Asset,Corporate Loan,3733044.78358146,0.05203389187484338,1.7580480179574052,1.6608563376140721
A_01743,Asset,Mortgage,1483014.4323426122,0.0527977570316318,11.641257392833504,11.383099368861494
A_01744,Asset,Mortgage,2650888.391632729,0.06650049103066313,11.915055458135946,10.713343499833554
A_01745,Asset,Corporate Loan,3780647.382652427,0.06165593444018126,1.0501656369617294,1.0219639086476584
A_01746,Asset,Mortgage,2048864.4759751214,0.0506790517249671,7.147445024083574,6.124079776810282
A_01747,Asset,Retail Loan,3729497.9221500005,0.07816669880671055,2.008279547400686,1.7616063649710088
A_01748,Asset,Government Bond (HQLA),1985906.6085336916,0.02179651505144168,0.25196671731383413,0.23134342903311994
A_01749,Asset,Corporate Loan,2122857.0028891424,0.05161797748522614,1.5796092307800742,1.4268757118116822
A_01750,Asset,Corporate Loan,790269.1268568755,0.05370717471798472,0.7595984652773189,0.623026952418739
A_01751,Asset,Corporate Loan,1022589.1293944472,0.055207164324543194,1.1285753804686587,1.1190581730037834
A_01752,Asset,Mortgage,1190949.4448900283,0.04629678526914992,8.27566293922126,7.434650281057775
A_01753,Asset,Retail Loan,3373271.6440391387,0.09594555713204414,3.0926325992705666,2.575787314343583
A_01754,Asset,Mortgage,3970207.021610243,0.05195677672432383,6.271811892168869,5.230882585377921
A_01755,Asset,Retail Loan,1353068.5654111945,0.07645643727041862,3.224945576103091,3.191233803604055
A_01756,Asset,Retail Loan,4869776.067508484,0.09091495745527413,1.9225545608570558,1.668381284197032
A_01757,Asset,Retail Loan,4296551.4669688875,0.08635421616907368,2.235443596945853,2.041605459328145
A_01758,Asset,Corporate Loan,2504306.3896102686,0.05263318742370322,2.330594785230719,2.175927501454796
A_01759,Asset,Mortgage,336051.5752483276,0.061498958101060944,6.406533392336668,5.685518610136366
A_01760,Asset,Corporate Loan,727984.8409939675,0.05379635933589132,1.7669251017944703,1.581970611092342
A_01761,Asset,Mortgage,1328408.5715414593,0.06976047908190508,9.807861681797274,9.193203820638606
A_01762,Asset,Mortgage,2103495.6524747014,0.041215275188239656,12.678609231258553,10.454555955727846
A_01763,Asset,Retail Loan,2039662.026845337,0.07385064203151723,4.382979513303052,4.080221866672895
A_01764,Asset,Mortgage,2951602.65273729,0.05731160025140633,8.572419681701362,7.44474460616109
A_01765,Asset,Retail Loan,4964379.692020771,0.06289393535344229,1.5087298145300436,1.4720769584860856
A_01766,Asset,Corporate Loan,3268970.0216638627,0.06174362812383414,1.3225143241555821,1.1273410913323068
A_01767,Asset,Corporate Loan,2082966.9829033883,0.06534608582704375,2.301040172730857,2.2750684322386294
A_01768,Asset,Retail Loan,2540188.1970285396,0.09680787944297096,3.3368991553268725,2.70232673145139
A_01769,Asset,Corporate Loan,4275468.146213387,0.07628877045571812,1.1048193202980914,0.8880633615365895
A_01770,Asset,Mortgage,4668910.444784832,0.053170877319413445,11.571976616400622,9.361453707749016
A_01771,Asset,Government Bond (HQLA),2377966.3023232953,0.03379642142657524,0.1550938142383012,0.13902104689049086
A_01772,Asset,Retail Loan,1110645.4560857848,0.08297174158834295,1.257962721823385,1.1628681568135562
A_01773,Asset,Corporate Loan,4094655.558362944,0.0684687319004938,2.652522053270034,2.1287850113652373
A_01774,Asset,Mortgage,2119096.12375574,0.05947241806056654,10.65557483226387,9.270854356403278
A_01775,Asset,Government Bond (HQLA),713175.590411417,0.02008719159913161,1.3758724338339712,1.3551383404353967
A_01776,Asset,Retail Loan,519676.93923049443,0.07494265144156323,2.332030532208977,1.9655752881094906
A_01777,Asset,Corporate Loan,2242424.78530772,0.05958956186765902,0.5854389726027185,0.5632429805393158
A_01778,Asset,Mortgage,3638110.7252204083,0.049329190641491,11.981169240835236,9.823753456189642
A_01779,Asset,Retail Loan,4167337.2359165386,0.07975388058966246,4.9218831911322845,3.9470553556745758
A_01780,Asset,Retail Loan,1644298.8478155155,0.06300374583221256,3.314341394371799,3.276794744456824
A_01781,Asset,Corporate Loan,4567291.878727874,0.07266311817546743,2.4513045068925545,2.258494493582072
A_01782,Asset,Corporate Loan,3208116.0143204285,0.06661184694195084,2.071803467563955,2.066173970840473
A_01783,Asset,Mortgage,3895884.6225429797,0.04646919288177548,13.724628150836741,11.209738704884048
A_01784,Asset,Corporate Loan,2594699.443315402,0.06331350737847008,2.5729544498747945,2.3521193263595817
A_01785,Asset,Corporate Loan,239103.77959908574,0.07484129857322758,2.038037241492285,1.694628189700615
A_01786,Asset,Corporate Loan,2988372.1950097512,0.053703907211922086,0.9104624101408969,0.9068300189258452
A_01787,Asset,Corporate Loan,1175737.5571814699,0.07002805140749706,0.9283113611359374,0.8558000876087063
A_01788,Asset,Corporate Loan,485629.83618168865,0.06167799190427145,2.7338364587460924,2.358409308667861
A_01789,Asset,Corporate Loan,1980827.0254507598,0.07787782925593677,2.658942507847865,2.2885269375504955
A_01790,Asset,Mortgage,3918539.491188682,0.04737250936557664,14.308076723447618,13.097496536003316
A_01791,Asset,Retail Loan,4129267.7278976524,0.08259276651545584,1.021296762284257,0.8863228830501497
A_01792,Asset,Corporate Loan,3242286.303131339,0.06827586174179978,2.628711123284985,2.5515179584389522
A_01793,Asset,Retail Loan,2621534.1810866566,0.060465795980123846,2.802146156268304,2.553770726347712
A_01794,Asset,Mortgage,2979976.301874397,0.05714018585359232,12.362798987834214,10.055283186888694
A_01795,Asset,Retail Loan,3002549.158842564,0.06318580516139063,2.0999167678945607,1.8603594152158702
A_01796,Asset,Corporate Loan,1677292.6423305525,0.06931311824303735,2.3010842555644446,1.9940360225857174
A_01797,Asset,Mortgage,3261040.4605385256,0.05660283102361205,11.374453787179021,9.125473280408128
A_01798,Asset,Mortgage,1911406.8659903246,0.06453954313231616,14.426097101586556,13.236505177974067
A_01799,Asset,Retail Loan,1058401.0967244497,0.07906271774320074,2.3615393507101965,2.029065551037169
A_01800,Asset,Corporate Loan,868583.6062902703,0.05323773664894982,2.9442820320637497,2.9042069027052952
A_01801,Asset,Government Bond (HQLA),2650534.3850065153,0.028720965959451755,1.4773295164885603,1.3680173487532172
A_01802,Asset,Corporate Loan,1540737.1479379544,0.06494389022551941,1.9455744654237843,1.7819658046595506
A_01803,Asset,Retail Loan,1866441.2674941265,0.062091054890888224,1.3355918425156372,1.1361765289762515
A_01804,Asset,Retail Loan,563684.8077419664,0.06155494788066757,4.251713621575748,3.9616981078229037
A_01805,Asset,Retail Loan,4364151.119505226,0.07222305837311303,2.939969138309998,2.656343809790913
A_01806,Asset,Corporate Loan,2843290.2701156596,0.07990971508437653,0.7863321708158706,0.6959913920752391
A_01807,Asset,Corporate Loan,3565538.749165511,0.07499822915086274,1.4097485162383312,1.2558803089181891
A_01808,Asset,Mortgage,581893.4213873384,0.0620715396033433,13.461191855551117,11.33894551922404
A_01809,Asset,Retail Loan,1615647.1261918407,0.07027326298268234,4.904282344127617,4.37082119880473
A_01810,Asset,Retail Loan,2016276.271352851,0.09812498450031862,3.285280061732411,2.9677485745099403
A_01811,Asset,Mortgage,2758281.8307160577,0.049450248255693226,5.407850134355181,4.948777204134642
A_01812,Asset,Government Bond (HQLA),4302695.280768605,0.024402196600383272,0.5338756669398105,0.44858080394948724
A_01813,Asset,Government Bond (HQLA),4270697.4578535175,0.027854702284484553,1.5722785212806027,1.4164282066079492
A_01814,Asset,Corporate Loan,1304320.6324188947,0.050914896435582634,1.7625701153719173,1.4565210973420604
A_01815,Asset,Mortgage,3770814.846805545,0.05551451086851632,9.228684090590871,8.065867838951736
A_01816,Asset,Mortgage,3931726.537198794,0.06167835174503349,12.632851902031591,10.622976126431073
A_01817,Asset,Corporate Loan,2375734.903169191,0.07264820600474987,1.326982478569139,1.1489952540422486
A_01818,Asset,Retail Loan,2025250.2376391052,0.06903525651734303,4.919657731129521,4.538048400733205
A_01819,Asset,Corporate Loan,401571.6098641668,0.07106492985944937,1.7196915149951488,1.5522692195475423
A_01820,Asset,Mortgage,1480238.232455034,0.06809696834974019,5.862491713039649,5.133427963433926
A_01821,Asset,Corporate Loan,3970415.47434447,0.07148493614532833,1.3107841596889513,1.0841283044040624
A_01822,Asset,Retail Loan,766317.6488757735,0.06890596940907141,4.244922233605431,4.005002247445777
A_01823,Asset,Government Bond (HQLA),2662472.4348909413,0.02922067136195624,1.1260554652953065,0.9742384476471018
A_01824,Asset,Corporate Loan,3033897.284720459,0.07813293677954673,2.9649789304266485,2.883236215570141
A_01825,Asset,Mortgage,2365853.4572956124,0.06685200168808643,11.574443271774648,10.169191885018293
A_01826,Asset,Government Bond (HQLA),2108141.007242456,0.03419609426544744,1.2420570642471098,1.2297835564092578
A_01827,Asset,Retail Loan,3743348.342281279,0.07074228562482564,3.0832623445763288,2.9455064007979894
A_01828,Asset,Corporate Loan,3321820.412215895,0.06443821855482815,1.3072526714447525,1.207209735922187
A_01829,Asset,Corporate Loan,1031944.0722461215,0.06534402620127852,2.90410123078826,2.7495567947612254
A_01830,Asset,Corporate Loan,1807902.231927296,0.0622758993135695,1.5179107461678125,1.3795319661020775
A_01831,Asset,Corporate Loan,2510911.3886202145,0.06488226435501593,0.8369644622935952,0.6978783608523402
A_01832,Asset,Retail Loan,4666596.300838781,0.08637960232498337,3.419800052590817,3.0106508450599927
A_01833,Asset,Government Bond (HQLA),3207755.9234193442,0.027371249380554276,1.5614227520948163,1.548935080274317
A_01834,Asset,Mortgage,4277044.891921991,0.04812889623613659,6.7219426742575425,5.761547265269257
A_01835,Asset,Retail Loan,4284270.4024162255,0.06304399955923097,1.1275391808343684,0.9638012944371736
A_01836,Asset,Retail Loan,1197705.0887200995,0.08252506375568187,4.1917727570132,3.358256065770123
A_01837,Asset,Corporate Loan,2069030.3879092766,0.07028425365804372,0.7848631736113588,0.7381005843801149
A_01838,Asset,Mortgage,3655931.1805150304,0.06861762411540168,5.0005282693229685,4.814717406815863
A_01839,Asset,Government Bond (HQLA),127434.31177179897,0.036195770573762096,1.8743317119929048,1.8133106475013259
A_01840,Asset,Retail Loan,3706951.2431470584,0.08714189365672642,4.839666758568364,4.423998819591448
A_01841,Asset,Government Bond (HQLA),2242538.752585458,0.029526765869887325,1.2386577759899096,1.2220216659700756
A_01842,Asset,Retail Loan,2530542.5190854734,0.09167626153688949,3.7478097655417533,3.4352564085102184
A_01843,Asset,Government Bond (HQLA),4712857.662075165,0.02804741079082749,0.2222065240678087,0.17880776878918475
A_01844,Asset,Corporate Loan,2707497.6789544807,0.07539662967396209,2.776987326274872,2.2924028860342207
A_01845,Asset,Retail Loan,2966873.326845502,0.07065510565720096,3.1284718898351307,3.0655602501185397
A_01846,Asset,Government Bond (HQLA),2042926.6197838052,0.027678977885259453,1.7915748585156885,1.6972723890600054
A_01847,Asset,Corporate Loan,656786.6247105558,0.0636228978013261,2.8198355030925537,2.6700949290465403
A_01848,Asset,Corporate Loan,143460.34895236156,0.06488658438469773,0.7513258967295897,0.7047383352495556
A_01849,Asset,Corporate Loan,3492667.872929369,0.07111807721983493,2.24658897357989,2.018570012161832
A_01850,Asset,Government Bond (HQLA),2471522.764004047,0.02398761638021254,0.9555038676436125,0.8231962192887327
A_01851,Asset,Retail Loan,3185999.703400043,0.0721662101794186,1.9941429757083715,1.90273725335688
A_01852,Asset,Corporate Loan,1248869.6654650539,0.07324575206545868,0.9226443728342644,0.7620500480785891
A_01853,Asset,Corporate Loan,2559304.0745821125,0.06899850446998987,2.2184747817142867,2.1344924989600904
A_01854,Asset,Retail Loan,1517381.5876580162,0.06584067622368432,2.120536475101519,1.819071787102966
A_01855,Asset,Corporate Loan,2633328.0865410175,0.06143301540835443,2.15926119731564,2.0381137884722507
A_01856,Asset,Corporate Loan,1486904.2027080636,0.05071149080917372,1.8529701396425609,1.511945484426459
A_01857,Asset,Corporate Loan,4717417.921389194,0.052643797085016736,2.303779449608559,2.2329695688224733
A_01858,Asset,Mortgage,3074185.302228133,0.05212329543228872,13.202929606091773,11.147236241293173
A_01859,Asset,Corporate Loan,2766766.6901876954,0.06695221374440316,1.8458159300247803,1.8268796742155715
A_01860,Asset,Government Bond (HQLA),4384799.33096675,0.03886856214530571,1.6226919407263916,1.3301188448326935
A_01861,Asset,Retail Loan,2500526.9309901954,0.0802066284609093,4.386137972493621,4.1651070929889995
A_01862,Asset,Retail Loan,1299448.374233973,0.06658936035550896,3.9271043801506895,3.4176457901156123
A_01863,Asset,Retail Loan,1781815.3864012684,0.07471388724571204,3.8332961963118812,3.4923347135504077
A_01864,Asset,Retail Loan,4034837.5815114076,0.0859413663613337,2.4795545025924994,2.3433722126608747
A_01865,Asset,Retail Loan,4429141.175519083,0.07714900567005926,3.4648970064278117,2.898272131491577
A_01866,Asset,Government Bond (HQLA),3787587.610451544,0.02675421549448449,0.49524666919317284,0.47639503124445265
A_01867,Asset,Mortgage,3840632.2489428357,0.06149428787926502,9.412011022129324,8.25714545361925
A_01868,Asset,Retail Loan,3181751.322464732,0.07242403885581318,4.904055702395176,4.375368673380278
A_01869,Asset,Mortgage,2730456.096506315,0.06285228119408548,13.434277957090492,10.904058533834009
A_01870,Asset,Government Bond (HQLA),3774392.145911363,0.033023954241906926,1.741416300958815,1.6913628168168997
A_01871,Asset,Retail Loan,1771302.286018612,0.0680662084506757,4.505683774417971,3.6750538503440606
A_01872,Asset,Mortgage,4185656.470434316,0.06563037948348147,6.626522181899006,6.2113941517869105
A_01873,Asset,Corporate Loan,4159738.4542678557,0.05581981868670192,1.5481231232974144,1.326695901716742
A_01874,Asset,Corporate Loan,2680087.4237322197,0.07374058170957004,2.513952066103084,2.303467184412003
A_01875,Asset,Mortgage,999278.6185536714,0.06620901467904101,5.500645270932943,4.483635910509137
A_01876,Asset,Retail Loan,3491828.8006407036,0.09505255879662036,2.6377917505092365,2.2674351292431036
A_01877,Asset,Retail Loan,1538245.4207756834,0.07503753501613174,3.3123001967393266,3.0041719842175074
A_01878,Asset,Mortgage,4566801.018440324,0.053864214198097025,7.659740646541121,6.969052664102845
A_01879,Asset,Government Bond (HQLA),4993155.729863704,0.03453959742691631,0.5472737727989005,0.4791963153718278
A_01880,Asset,Retail Loan,95799.98605771665,0.07953339652017338,2.842264030249023,2.286641031548085
A_01881,Asset,Mortgage,1505316.773545018,0.049027572194962565,10.598931015359494,8.833433827007427
A_01882,Asset,Corporate Loan,1199753.1557129787,0.0559648559085944,1.83700244229792,1.656390557993344
A_01883,Asset,Retail Loan,3371324.8119546357,0.06441576936999735,4.015750737765696,3.5883161664660608
A_01884,Asset,Retail Loan,3011003.105432912,0.08110497827354832,2.0576171917185815,1.859041087165499
A_01885,Asset,Government Bond (HQLA),2767961.9517151783,0.02803306251528761,1.2076971114647999,1.1953978282346491
A_01886,Asset,Mortgage,1462756.1869990658,0.0529718908055527,13.44209585776232,12.981481321721187
A_01887,Asset,Mortgage,984907.4244761292,0.048719289079195933,12.011411313835769,10.323790415495244
A_01888,Asset,Retail Loan,3641562.8254217436,0.060036233409843605,1.9193041671701443,1.8099947484166914
A_01889,Asset,Retail Loan,567187.8567737816,0.07519602089290817,1.9500644823762405,1.7456611911297135
A_01890,Asset,Retail Loan,4854337.996505435,0.07292776261297344,3.8642522136782325,3.3377070873342416
A_01891,Asset,Corporate Loan,3149911.8726770133,0.055667894412948574,0.8659326664724194,0.8415886291722692
A_01892,Asset,Retail Loan,1931965.2399771288,0.0865259131759929,4.485087403800469,3.8945914521932536
A_01893,Asset,Mortgage,147431.91613799788,0.054610481215487186,12.356426600113652,11.894746383179573
A_01894,Asset,Government Bond (HQLA),4632653.319998113,0.030243399118677745,1.8276035825651475,1.5937222696587001
A_01895,Asset,Corporate Loan,3464985.2164011355,0.05620958909000359,2.7099944421779667,2.665655224997783
A_01896,Asset,Mortgage,4895337.275132261,0.0483981198907572,13.802517732816872,11.334505855298097
A_01897,Asset,Retail Loan,1491555.4269624667,0.09217281304388691,3.456734895938157,3.3870819000157804
A_01898,Asset,Corporate Loan,77874.99810286597,0.05299178611560104,0.9657919412963338,0.8428127231531205
A_01899,Asset,Corporate Loan,264816.0339638762,0.05537539023875968,1.3711949394891383,1.2744078190850234
A_01900,Asset,Corporate Loan,2501822.3523228485,0.07868059131459701,1.5692294700836527,1.3227773133874938
A_01901,Asset,Corporate Loan,3693285.9734084127,0.07787062657150404,1.8921110328364064,1.6567204454235067
A_01902,Asset,Corporate Loan,488185.46031290566,0.05864635905344318,2.0224977776298214,1.682843157334699
A_01903,Asset,Corporate Loan,2684935.8037305577,0.07094646360483418,0.6896791030601188,0.6377838114404801
A_01904,Asset,Retail Loan,2373702.567662517,0.08117742962165106,3.88129166591424,3.4120350238016743
A_01905,Asset,Corporate Loan,3071449.6398880654,0.07015234521432451,2.8477717457756015,2.3207892511180743
A_01906,Asset,Corporate Loan,4459579.450977607,0.0796662713641263,0.7361560645027172,0.7286574895553725
A_01907,Asset,Retail Loan,4670395.936225297,0.0937883666830345,2.452530361037849,2.167243856489109
A_01908,Asset,Corporate Loan,3189503.300338836,0.05101367452844746,2.4361935481899586,2.237963400426646
A_01909,Asset,Retail Loan,1762450.1134228546,0.07876241360884614,2.391874664620866,2.0733422153154812
A_01910,Asset,Retail Loan,770862.2557009846,0.07880996341315018,1.1337519422443907,1.123422939357564
A_01911,Asset,Retail Loan,4734009.240365256,0.08549995211736652,3.933446058928374,3.654389895861023
A_01912,Asset,Mortgage,579253.3286801158,0.060912734147822764,10.047543235655418,9.217255347212973
A_01913,Asset,Mortgage,407744.95960618986,0.05602083191154154,11.907010394991659,10.428542785749968
A_01914,Asset,Corporate Loan,3123121.5322322547,0.06488527778303346,2.727488436610662,2.631875327973481
A_01915,Asset,Corporate Loan,556852.5908262238,0.05154003113971033,0.6537643411465963,0.5727171943360253
A_01916,Asset,Corporate Loan,3603788.266931719,0.0515256190650122,2.3570537539621643,1.9898828865459146
A_01917,Asset,Retail Loan,2760679.3215069068,0.06535764877600002,1.578060895627801,1.5603199844596563
A_01918,Asset,Mortgage,944241.765351293,0.050668659977726974,9.065678079054909,8.686740122183505
A_01919,Asset,Corporate Loan,682856.1981176618,0.061906639346747575,2.34748015789061,2.0014260171814446
A_01920,Asset,Corporate Loan,2513894.989854137,0.05725717317775274,1.3577887910425237,1.194447350417569
A_01921,Asset,Retail Loan,3873864.338176754,0.06175618454522549,1.6837795742703432,1.5671605607844334
A_01922,Asset,Mortgage,4078454.2013845737,0.04616104554069956,9.935091826606,9.412958395403296
A_01923,Asset,Mortgage,1269040.1338107076,0.04313114374248487,14.03407755862793,13.985486640977586
A_01924,Asset,Mortgage,3455098.295121422,0.06166933504971124,14.38749888279833,12.058039072636845
A_01925,Asset,Corporate Loan,403939.970441595,0.07224809059211626,1.4741435557202884,1.2932494396613545
A_01926,Asset,Corporate Loan,2997010.8264260436,0.05142749577638338,2.6805113224972374,2.3510606309379045
A_01927,Asset,Retail Loan,3492003.5411227546,0.08659231034320979,1.4228982417245395,1.2197598449543396
A_01928,Asset,Retail Loan,4684945.1612336775,0.07751109087558276,1.0740983069838235,0.8639245487847318
A_01929,Asset,Corporate Loan,2530184.5200823704,0.05396485332575071,1.3041561784868676,1.141498569357869
A_01930,Asset,Mortgage,3922859.2527900725,0.057695031833192675,10.307506023881423,8.659575709876457
A_01931,Asset,Retail Loan,851383.2697591742,0.06899547120902128,1.9971814000184454,1.805231810903303
A_01932,Asset,Corporate Loan,4727489.733066447,0.06925027130484487,0.9889266177538076,0.9527831831446021
A_01933,Asset,Corporate Loan,1312268.0798803247,0.05117759159213,1.1563755750500007,0.9957421086641411
A_01934,Asset,Mortgage,285212.8981751964,0.06118697495595346,7.192952825048307,6.880277414005702
A_01935,Asset,Corporate Loan,3505467.9754693117,0.05479739735072383,1.46988042163723,1.2929507663926039
A_01936,Asset,Corporate Loan,4742863.745171807,0.06522182281534881,0.6718773802216933,0.581700655954819
A_01937,Asset,Corporate Loan,168678.4645138318,0.07459604442581015,1.2825633867539534,1.168143786650555
A_01938,Asset,Corporate Loan,1463349.104990931,0.06149304300771753,1.2451063069783896,1.2041599177633688
A_01939,Asset,Government Bond (HQLA),2221344.137684354,0.036931015516397256,0.8473703936207474,0.7502457008138731
A_01940,Asset,Corporate Loan,1193161.239763785,0.06595964954812346,2.3587563394476883,2.268668146400474
A_01941,Asset,Mortgage,1114273.6029366413,0.06400163223854115,12.156355505577624,10.56656493686317
A_01942,Asset,Retail Loan,63029.17011896149,0.07409730926155367,2.8036146123725927,2.554042353630507
A_01943,Asset,Retail Loan,4305344.460949052,0.069057184203506,2.0310208625124386,1.8200847455344928
A_01944,Asset,Corporate Loan,1114671.8824862095,0.05509115717465735,1.1796518168147894,1.1132280243854318
A_01945,Asset,Mortgage,2338526.062423449,0.06207806175812337,12.140870226850176,10.048453228897241
A_01946,Asset,Government Bond (HQLA),4114108.1381273335,0.023723300714921406,0.48851857627206463,0.4030924218039026
A_01947,Asset,Retail Loan,3753400.905192046,0.09131736690959469,2.878617027806494,2.7325300314372827
A_01948,Asset,Corporate Loan,3447514.7025644635,0.05935332940415066,0.5458893109478544,0.5063475107469192
A_01949,Asset,Retail Loan,213235.87122883738,0.08736099446768288,4.407551929881533,3.759967719774571
A_01950,Asset,Mortgage,3972660.5122393533,0.04108112132497563,8.067942831101012,7.9594759952858265
A_01951,Asset,Corporate Loan,577084.7282592966,0.07305403386992401,1.7296421784828684,1.4603878516082933
A_01952,Asset,Retail Loan,1251439.1846529867,0.0678961493492217,4.966692211326713,4.545040124874712
A_01953,Asset,Government Bond (HQLA),777138.0159450072,0.03894954468791249,1.9446229759486304,1.8997301827417108
A_01954,Asset,Retail Loan,3188572.5272543677,0.09944111712785719,4.043565891844961,3.380763836084875
A_01955,Asset,Mortgage,1727065.7911392092,0.05264130823641565,6.756264655680023,6.47768482767586
A_01956,Asset,Corporate Loan,2710739.34600509,0.06197327898672278,2.987898525500303,2.758069821917745
